,id,name,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,availability_365
22909,35062294,Sunny Studio by Central Park!,263711950,Manhattan,East Harlem,40.80098,-73.94261,Entire home/apt,180,3,3,2.37,308
22910,35063045,Cozy 2BDR on mulberry st  little italy/china town,61990664,Manhattan,Little Italy,40.71837,-73.99768,Entire home/apt,190,5,2,1.67,300
22911,35064014,Peaceful.,264128458,Brooklyn,Fort Greene,40.69026,-73.97074,Private room,50,1,4,3.08,336
22912,35064019,Divine Harlem Getaway,212263525,Manhattan,Harlem,40.81149,-73.94024,Entire home/apt,150,1,6,4.09,352
22913,35064196,Theater District / Times Sq / Central Park - 1 BDR,228715959,Manhattan,Hell's Kitchen,40.76284,-73.99003,Entire home/apt,160,1,2,2.0,55
22914,35064797,Prime location West Village private room,10445838,Manhattan,West Village,40.73435,-74.00392,Private room,150,3,2,2.0,34
22915,35065348,MASTER  ROOM # 2 Near from JFK  & LGA Airport.,214738765,Queens,Richmond Hill,40.6944,-73.83192,Private room,75,1,5,4.05,365
22916,35065615,downtown brooklyn dream stay,90112329,Brooklyn,Downtown Brooklyn,40.69791,-73.98381,Entire home/apt,279,4,1,1.0,23
22917,35066800,Highly nice area beautiful place too visit,264156969,Queens,Arverne,40.59279,-73.79993,Private room,80,1,1,1.0,90
22918,35076834,"Designer owned, newly renovated Bed Stuy flat",6788279,Brooklyn,Bedford-Stuyvesant,40.68295,-73.91553,Entire home/apt,97,1,2,2.0,92
22919,35079670,Entire one-bedroom apartment in heart of Harlem!,9524788,Manhattan,East Harlem,40.80619,-73.94174,Entire home/apt,125,2,1,1.0,1
22920,35080969,Gorgeous 2BR Apartment in Manhattan Center,263206972,Manhattan,Kips Bay,40.74125,-73.98125,Entire home/apt,294,3,5,4.41,64
22921,35081477,West Village Gem! Like Paris,196890,Manhattan,West Village,40.72905,-74.00294,Entire home/apt,165,2,2,1.62,21
22922,35081665,#2 Hotel-like Private Room KING Bed near JFK,263504959,Queens,Woodhaven,40.6929,-73.86378,Private room,50,1,10,10.0,273
22923,35082055,NY style 2 Bedroom apartment,253308587,Manhattan,Chinatown,40.71752,-73.99387,Entire home/apt,295,4,3,2.73,169
22924,35082227,The aqua roon or the peach room,264267484,Brooklyn,East New York,40.6613,-73.88756,Private room,100,2,1,1.0,270
22925,35082713,The Glamper Van,10407935,Manhattan,SoHo,40.72765,-74.00213,Entire home/apt,89,1,6,4.74,70
22926,35085042,"Gorgeous, spacious Brooklyn Studio",189994854,Brooklyn,Gowanus,40.67753,-73.99084,Entire home/apt,110,30,1,1.0,1
22927,35085826,A Simple Studio.,264149311,Queens,St. Albans,40.69362,-73.76953,Entire home/apt,99,2,9,7.94,167
22928,35086171,3 rooms apartment in Downtown Flushing!,264296595,Queens,Flushing,40.75837,-73.82529,Entire home/apt,90,1,3,3.0,104
22929,35088935,"Cozy, Charming and Accessible UES Apartment",37037135,Manhattan,Upper East Side,40.77166,-73.94665,Entire home/apt,150,2,2,2.0,4
22930,35089556,"Large, Cozy Escape in B'klyn.",221275418,Brooklyn,Crown Heights,40.67653,-73.93556,Private room,55,2,3,3.0,174
22931,35090082,Williamsburg Railroad Apartment,12313907,Brooklyn,Williamsburg,40.72027,-73.9588,Entire home/apt,200,3,5,3.57,163
22932,35091010,Luxurious cozy private room near LGA (#02),264092618,Queens,East Elmhurst,40.76625,-73.87347,Private room,60,1,12,8.18,87
22933,35091116,Luxurious Large private room near LGA (#01),264092618,Queens,East Elmhurst,40.76566,-73.87215,Private room,70,1,11,7.5,78
22934,35092433,Down town Flushing facing botanical garden,264150720,Queens,Flushing,40.7482,-73.83113,Private room,50,1,4,3.16,333
22935,35092820,Fantastic 2 Bedroom Apt Near Times Square,263753140,Manhattan,Hell's Kitchen,40.76194,-73.99074,Entire home/apt,350,1,2,2.0,304
22936,35093823,Quiet garden suite w/ kitchenette & backyard patio,264360482,Brooklyn,Crown Heights,40.67165,-73.95644,Entire home/apt,130,3,3,2.43,74
22937,35096173,Like Warm Apple Pie!,264109370,Manhattan,East Harlem,40.78891,-73.94399,Entire home/apt,151,3,2,2.0,11
22938,35096397,Cozy Studio apartment,257623201,Brooklyn,Flatlands,40.6261,-73.94578,Entire home/apt,75,1,8,5.58,149
22939,35096744,Evergreen Modern | ♥ Lovely Room for 2 ♥,252641757,Brooklyn,Bedford-Stuyvesant,40.68526,-73.92693,Private room,65,1,6,5.45,180
22940,35096805,Spacious Bushwick Home w/ Zen Garden & Yoga Loft,5273020,Brooklyn,Bushwick,40.69388,-73.92564,Private room,100,3,1,1.0,40
22941,35097415,2-bedroom Queens apartment with backyard,2883347,Queens,Glendale,40.70506,-73.87073,Entire home/apt,150,2,2,2.0,45
22942,35097684,"Cute, clean, quiet room in trendy east village",12259864,Manhattan,Stuyvesant Town,40.73232,-73.97784,Private room,68,3,1,1.0,22
22943,35112957,Modern 2BR Apartment in Financial District,264447713,Manhattan,Financial District,40.70624,-74.01006,Entire home/apt,225,3,3,2.5,68
22944,35115408,Gorgeous Room Private Bathroom in Luxury Apartment,32207206,Brooklyn,Bushwick,40.70034,-73.92869,Private room,98,2,2,2.0,55
22945,35115612,Quiet Manhattan Apartment,264495166,Manhattan,Morningside Heights,40.8019,-73.95924,Private room,210,1,1,1.0,86
22946,35117522,Coolest affordable room in Williamsburg!,79723533,Brooklyn,Williamsburg,40.70552,-73.94223,Private room,52,3,3,3.0,68
22947,35117804,Outstanding 2BR apartment 5 min from Javits,260383802,Manhattan,Hell's Kitchen,40.75526,-73.99876,Entire home/apt,295,3,5,4.29,204
22948,35118554,Huge 2x Bedroom Apt in Premium Upper West Side :),264516826,Manhattan,Upper West Side,40.78373,-73.97182,Entire home/apt,339,3,4,4.0,304
22949,35119736,The Academy - walk to subway + tons of culture!,16424639,Manhattan,Inwood,40.86353,-73.92349,Entire home/apt,87,4,1,1.0,13
22950,35120222,New Large home away from home 15 min from midtown,264527995,Queens,Long Island City,40.7609,-73.93203,Entire home/apt,250,3,1,1.0,164
22951,35121524,Williamsburg Modern Designer Loft on L Train,997334,Brooklyn,Williamsburg,40.71516,-73.94754,Entire home/apt,300,2,2,2.0,77
22952,35121742,"Sunny, roomy one-bedroom across from Prospect Park",13583451,Brooklyn,Prospect-Lefferts Gardens,40.6573,-73.96134,Entire home/apt,94,4,1,0.88,7
22953,35124153,Cozy and clean 2BR apt in Chelsea,256437293,Manhattan,Chelsea,40.75048,-74.00281,Entire home/apt,289,3,2,2.0,129
22954,35125511,Wow Fabulous Hell's Kitchen Place,223833249,Manhattan,Hell's Kitchen,40.76277,-73.99594,Entire home/apt,300,3,3,3.0,325
22955,35125696,Cozy 1 bedroom w/twin bed & futon in Park Slope,14518163,Brooklyn,South Slope,40.66154,-73.98685,Private room,49,3,2,1.62,30
22956,35127234,Quaint Ground Floor Midtown 1 Bed | Outdoor Patio,255432077,Manhattan,Upper East Side,40.76102,-73.96431,Entire home/apt,210,5,3,3.0,136
22957,35127246,Brooklyn Live Style. The way Adults live in NY...,2582255,Brooklyn,Fort Greene,40.68855,-73.97282,Entire home/apt,150,3,4,4.0,15
22958,35127308,PVT room w/ mini fridge  20 mins from NYC airports,34880938,Queens,Jamaica,40.70642,-73.78298,Private room,40,2,4,3.64,55
22959,35127865,Luxury Apartment in Manhattan,70715527,Manhattan,Upper West Side,40.77367,-73.98879,Entire home/apt,191,1,2,2.0,10
22960,35129411,Beautiful Carrol Gardens Apartment,61162003,Brooklyn,Columbia St,40.68446,-74.00142,Entire home/apt,250,3,1,1.0,13
22961,35129774,"STUNNING 2 bed apartment in Greenpoint,BK",263539175,Brooklyn,Greenpoint,40.73479,-73.95224,Entire home/apt,225,1,6,4.86,177
22962,35131138,Cozy 1 Bed in Midtown East,64024615,Manhattan,Midtown,40.75871,-73.96948,Entire home/apt,235,2,4,4.0,171
22963,35131221,Apartment in Riverdale NY,264618293,Bronx,Fieldston,40.89701,-73.89778,Entire home/apt,109,2,1,1.0,192
22964,35132775,⚡Stylish Apt in Trendy Location!! ⭐,52071286,Manhattan,Chelsea,40.73847,-73.99835,Entire home/apt,249,2,6,6.0,225
22965,35136523,"PRIVATE, NEWLY RENOVATED BEDROOM, 10 MINS FROM JFK",107915864,Queens,Howard Beach,40.66799,-73.85135,Private room,65,1,16,11.71,295
22966,35136809,"PRIVATE, NEWLY RENOVATED BEDROOM, 10 MINS FROM JFK",107915864,Queens,Howard Beach,40.66635,-73.85258,Private room,49,1,3,2.14,329
22967,35144024,Terrific Beach Front Condominium - Rockaway Beach,2065662,Queens,Arverne,40.5875,-73.79427,Entire home/apt,96,2,4,4.0,9
22968,35151658,Sunny Williamsburg Room w/ Access to Garden!,34667377,Brooklyn,Williamsburg,40.71124,-73.96069,Private room,75,2,5,4.69,72
22969,35152601,Soho 2 Bedroom Apartment,264728394,Manhattan,SoHo,40.72363,-73.99832,Entire home/apt,350,4,4,3.64,135
22970,35152749,My Premium 1 bedroom Home in the Upper East Side,264744190,Manhattan,Upper East Side,40.77585,-73.95881,Entire home/apt,179,3,4,4.0,138
22971,35153060,Bushwick gem one block from the train Citibike,200182757,Brooklyn,Bushwick,40.70685,-73.92149,Private room,50,4,3,2.5,5
22972,35153229,Luxury Apartment in Cambria Heights,264746707,Queens,Cambria Heights,40.68959,-73.73733,Entire home/apt,160,2,5,4.17,151
22973,35153334,Apartment in Centre of New York City,36938850,Manhattan,Hell's Kitchen,40.76591,-73.99155,Entire home/apt,150,30,1,1.0,15
22974,35154571,Beautiful 2BR APT in Hell's Kitchen!,147810492,Manhattan,Hell's Kitchen,40.76183,-73.9916,Entire home/apt,250,2,3,3.0,212
22975,35155188,My Lovely and Spacious Home in the West Village :),264761028,Manhattan,West Village,40.73128,-74.00475,Entire home/apt,179,3,5,5.0,164
22976,35156439,Our lovely 3 Bedroom in the Upper East Side :),264769862,Manhattan,Upper East Side,40.77242,-73.95452,Entire home/apt,279,3,5,5.0,138
22977,35156995,Charming Brooklyn Brownstone,264774047,Brooklyn,Fort Greene,40.68495,-73.97039,Private room,125,2,1,1.0,87
22978,35158358,"UWS beauty, quaint, Central Park is 1 block",25136124,Manhattan,Upper West Side,40.78373,-73.97321,Entire home/apt,150,1,7,7.0,2
22979,35158765,Spacious + Modern 2 BR 1.5 Bath in premium UES,264786463,Manhattan,Upper East Side,40.77625,-73.9558,Entire home/apt,229,3,3,3.0,150
22980,35160399,2 bedroom house 15 min from Jfk,157011614,Brooklyn,Cypress Hills,40.68254,-73.88724,Entire home/apt,99,1,2,1.58,145
22981,35160406,Quaint Essential,264797492,Brooklyn,East Flatbush,40.63344,-73.94068,Entire home/apt,86,1,2,1.58,360
22982,35160490,"Closed to any kind of restaurant, mall",264798401,Queens,Rego Park,40.73213,-73.85717,Private room,90,7,1,1.0,365
22983,35160771,Luxury 1 bedroom apt closet to Central park.,120464331,Manhattan,East Harlem,40.79496,-73.94838,Entire home/apt,140,2,4,3.64,79
22984,35161717,Sunset Suite in Spectacular E. Village Penthouse!,4765305,Manhattan,East Village,40.72291,-73.98447,Private room,125,2,1,1.0,338
22985,35162513,YAYA's COZY One-Bedroom in a Beautiful Brownstone,264814648,Brooklyn,Bedford-Stuyvesant,40.68005,-73.94661,Entire home/apt,110,3,3,2.65,227
22986,35163190,Big 1 bedroom apartment 15 minutes from Manhattan!,16590533,Queens,Ditmars Steinway,40.77122,-73.90944,Entire home/apt,130,2,2,2.0,26
22987,35163290,The Manhattan Club Luxury Junior Suite,16830841,Manhattan,Midtown,40.76401,-73.98051,Private room,365,1,1,1.0,342
22988,35163461,Beautiful 3bd Village Home,264773781,Manhattan,East Village,40.7228,-73.98035,Entire home/apt,319,2,1,1.0,163
22989,35163692,Massive NYC Getaway 20 mins to time square with AC,264824216,Manhattan,Harlem,40.82187,-73.95562,Private room,57,1,2,1.71,54
22990,35164652,Summer Retreat In New Modern Apartment,76583399,Staten Island,Arrochar,40.59125,-74.08047,Entire home/apt,195,3,1,1.0,119
22991,35165581,Home of the Yankees,264840662,Bronx,Morrisania,40.82888,-73.9045,Private room,70,2,1,1.0,90
22992,35166290,"OCEAN Room only for “1 lady”
Solo Travelers !!!!!",264823783,Manhattan,Harlem,40.81979,-73.95297,Private room,55,7,3,2.81,182
22993,35166514,One bedroom Apt with Balcony located close to JFK,157331617,Queens,Howard Beach,40.66299,-73.85491,Entire home/apt,150,3,1,1.0,78
22994,35166718,PRIME NOMAD: MASSIVE ROOM IN BOHEMIAN ART LOFT,220574429,Manhattan,Chelsea,40.74566,-73.99092,Private room,120,21,2,1.54,332
22995,35166913,City Outside! Tranquility Inside +Private Terrace,229492192,Manhattan,Midtown,40.76022,-73.96607,Entire home/apt,229,1,2,1.62,356
22996,35167097,Big Room w Private Entrance in Bohemian Art Loft,220574429,Manhattan,Flatiron District,40.74421,-73.99093,Private room,125,21,1,0.79,70
22997,35167683,Great Studio in Hells Kitchen Next to Times Square,158635893,Manhattan,Hell's Kitchen,40.76366,-73.9888,Entire home/apt,209,1,4,3.43,177
22998,35168463,Grace and Peace,264862581,Queens,Rosedale,40.68205,-73.72581,Private room,75,1,2,2.0,90
22999,35175500,Fantastic Apartment in Manhattan Center,264693056,Manhattan,Hell's Kitchen,40.75518,-73.99904,Entire home/apt,210,3,2,1.58,73
23000,35177453,Charming One Bedroom on the Upper East Side,10593026,Manhattan,Upper East Side,40.77134,-73.94832,Entire home/apt,170,2,1,1.0,88
23001,35182672,Steps to Yankee Stadium ⚾ Minutes to Times Square,8187861,Bronx,Concourse,40.82788,-73.92604,Entire home/apt,88,3,3,3.0,241
23002,35183293,Park Slope Studio w/3 beds (15 Mins to Manhattan!),264934283,Brooklyn,South Slope,40.6611,-73.98446,Entire home/apt,165,3,2,2.0,346
23003,35183442,2  Big Rooms in Brooklyn NY 1 block  from Subway!,63866600,Brooklyn,Bay Ridge,40.62937,-74.03001,Private room,100,1,6,6.0,365
23004,35184104,Bedroom in Penthouse Apartment,49132405,Manhattan,East Harlem,40.79908,-73.93291,Private room,140,2,1,1.0,21
23005,35185863,Bright Park Slope 2 Bed (15 Minutes to Manhattan!),264963423,Brooklyn,South Slope,40.66956,-73.98922,Entire home/apt,195,2,4,4.0,345
23006,35186244,Relax in our Modern & Cozily renovated Urban Oasis,227818501,Bronx,Williamsbridge,40.87846,-73.86311,Entire home/apt,140,2,4,4.0,358
23007,35186258,Nice and cozy Studio in Midtown Manhattan,264965107,Manhattan,Kips Bay,40.742,-73.98154,Entire home/apt,131,2,2,2.0,11
23008,35186445,AMAZING 1 BEDROOM !!! NEAR TIMES SQUARE,80003178,Manhattan,Hell's Kitchen,40.76433,-73.98932,Entire home/apt,163,1,3,3.0,155
23009,35187770,"LUXURY LOFT 20 MIN TO MANHATTAN - GYM,ROOF&LAUNDRY",264975454,Brooklyn,Bushwick,40.69857,-73.9261,Entire home/apt,275,3,3,3.0,351
23010,35187992,Cozy Airy w/Plenty of Sunlight Decatur 3FL RM#3,258213198,Brooklyn,Bushwick,40.68682,-73.90831,Private room,70,1,3,3.0,163
23011,35188017,Gorgeous 2BR Apartment in East Village,264708433,Manhattan,East Village,40.72608,-73.98161,Entire home/apt,348,3,5,4.41,26
23012,35188790,Spacious & Sunny Decatur 2F Room#3,262033253,Brooklyn,Bushwick,40.68675,-73.909,Private room,60,1,3,3.0,178
23013,35189086,Warm Cozy Decatur 2F bedroom #4,262033253,Brooklyn,Bushwick,40.68747,-73.90977,Private room,70,1,2,2.0,172
23014,35189297,Bright 2BR in Bed-Stuy (20 Minutes to Manhattan!),264983168,Brooklyn,Bedford-Stuyvesant,40.68366,-73.9192,Entire home/apt,159,2,1,1.0,341
23015,35189446,Spacious And Sunny Luxurious 1 Bedroom Apartment,132699715,Manhattan,Hell's Kitchen,40.76645,-73.99101,Entire home/apt,200,1,2,2.0,81
23016,35190131,BIG 1 BDR Apartment -close to Times Square,5708821,Manhattan,Hell's Kitchen,40.76157,-73.99278,Entire home/apt,150,1,4,4.0,16
23017,35191909,HUGE Manhattan Apt. right next to Central Park,241258373,Manhattan,Harlem,40.80346,-73.95702,Entire home/apt,198,2,2,1.58,154
23018,35195580,Modern Oversized 3bedroom Home,265029608,Manhattan,East Harlem,40.79901,-73.94334,Entire home/apt,319,2,2,1.87,138
23019,35195898,Modern one-bedroom in heart of Manhattan,265034334,Manhattan,Hell's Kitchen,40.7555,-73.99399,Entire home/apt,150,7,2,2.0,61
23020,35195915,Chelsea HIGHLINE Prime Location,244131674,Manhattan,Chelsea,40.749,-74.00244,Entire home/apt,300,2,3,3.0,365
23021,35196057,Beautiful Renovated Duplex in Historic Townhouse,187671321,Manhattan,Harlem,40.81868,-73.94417,Entire home/apt,295,2,1,1.0,123
23022,35196099,Ornate cozy Victorian studio at Central Park,118013873,Manhattan,Upper West Side,40.80103,-73.9706,Entire home/apt,150,6,2,2.0,69
23023,35196648,"Gigantic room 1 block to train with AC, fast WIFI",264824216,Manhattan,Harlem,40.822,-73.95582,Private room,59,1,1,1.0,61
23024,35196787,Great Astoria Apartment,40436170,Queens,Astoria,40.76728,-73.90781,Entire home/apt,95,1,5,5.0,65
23025,35197041,The Cobble Hill Experience 3 Bedroom,263883589,Brooklyn,Boerum Hill,40.68906,-73.98983,Entire home/apt,329,30,1,1.0,63
23026,35197107,***Entire Apartment 5 mins to JFK***,265043054,Queens,Jamaica,40.67289,-73.76699,Entire home/apt,100,1,4,4.0,78
23027,35197207,Spacious bedroom w/ private bathroom! TRULY LOVELY,257586719,Brooklyn,Bath Beach,40.60551,-74.00129,Private room,100,1,2,2.0,90
23028,35197281,BEAUTIFUL APARTMENT IN THE CENTER OF WEST VILLAGE,131083549,Manhattan,Greenwich Village,40.73359,-73.99772,Entire home/apt,250,3,2,2.0,32
23029,35197500,Spacious 1 BR W/ adjustable Queen bed. Comfy!,121851703,Queens,Queens Village,40.72048,-73.73478,Entire home/apt,150,2,4,4.0,19
23030,35199871,Yellow Room,63790926,Brooklyn,Bedford-Stuyvesant,40.6847,-73.93494,Private room,50,1,4,3.75,349
23031,35202508,Stylish Home Near Hells Kitchen,247795760,Manhattan,Hell's Kitchen,40.76312,-73.99394,Entire home/apt,200,2,6,5.45,151
23032,35202605,Modern Manhattan 2 bedroom apartment,78201197,Manhattan,East Harlem,40.7923,-73.94613,Entire home/apt,250,2,4,3.75,44
23033,35215644,Stylish 2 BR Apartment in downtown Manhattan,260156883,Manhattan,Financial District,40.71083,-74.00803,Entire home/apt,280,3,3,3.0,199
23034,35217816,"Modern 3 BR, 2 BATH Triplex (Washer/Dryer)",265171569,Brooklyn,Bedford-Stuyvesant,40.68882,-73.94784,Entire home/apt,300,3,1,1.0,282
23035,35217833,"My Home is your Home, cozy East Village",50591290,Manhattan,East Village,40.72842,-73.98097,Entire home/apt,225,1,2,2.0,344
23036,35219177,"Young adults getaway 20mins to time square,AC room",264824216,Manhattan,Harlem,40.82136,-73.95606,Private room,59,1,2,2.0,41
23037,35219812,"Cute Brooklyn Nook on Quiet, Tree-lined Street",13715158,Brooklyn,Crown Heights,40.67542,-73.9495,Private room,45,4,2,2.0,3
23038,35220162,Private Cozy Studio in Flushing(5K),246272839,Queens,Flushing,40.765,-73.81875,Entire home/apt,96,1,12,10.91,159
23039,35220477,"Bright, Crown Heights 2BR (15 Mins to Manhattan!)",265188674,Brooklyn,Crown Heights,40.66819,-73.93783,Entire home/apt,275,2,2,2.0,356
23040,35220744,Amazing Views in The Heart of Time Square,265192385,Manhattan,Hell's Kitchen,40.75917,-73.99785,Entire home/apt,305,2,4,4.0,44
23041,35220898,Cozy and bright room in Williamsburg,17950129,Brooklyn,Williamsburg,40.7192,-73.94354,Private room,71,6,1,1.0,20
23042,35220992,"Lovely Fam hse, one  lg quest private BR on 2nd fl",161906388,Queens,Woodhaven,40.68794,-73.85566,Private room,45,1,4,4.0,3
23043,35221421,Indépendant space in charming Williamsburg.,203946076,Brooklyn,Williamsburg,40.71651,-73.94213,Entire home/apt,50,3,2,2.0,152
23044,35221845,Talk about a great location! Close to everything!,98841235,Manhattan,Harlem,40.82128,-73.93909,Entire home/apt,114,1,2,2.0,104
23045,35222567,The Shunammite Room - 2 Kings 4:10,259776956,Brooklyn,Canarsie,40.62903,-73.89762,Private room,110,1,4,4.0,365
23046,35222909,"Bright, quiet EV 1br w/ courtyard- perfect loca!",23090343,Manhattan,East Village,40.72375,-73.98949,Entire home/apt,175,5,1,1.0,8
23047,35223189,"Spacious, Crown Heights 3BR (15 mins to Manhattan)",265204049,Brooklyn,Crown Heights,40.66765,-73.93928,Entire home/apt,260,2,1,1.0,343
23048,35223869,"Fort Greene Park Hideaway! Quiet, Sunny, and Cozy",265213112,Brooklyn,Fort Greene,40.68934,-73.96959,Entire home/apt,209,2,3,2.37,79
23049,35224304,Spacious Home Away from Home,43099837,Staten Island,Grymes Hill,40.61569,-74.08957,Entire home/apt,125,2,1,1.0,44
23050,35224490,Brand New 2 Bedroom Apartment Next To Times Square,94092661,Manhattan,Theater District,40.76187,-73.98599,Entire home/apt,249,1,3,3.0,127
23051,35224560,Amanecer espectacular con terraza privada,163421878,Queens,Sunnyside,40.7439,-73.91409,Private room,55,1,1,0.81,302
23052,35225838,Cozy room in an apartment in Bushwick!,43283271,Brooklyn,Bushwick,40.70137,-73.92028,Private room,45,2,1,1.0,1
23053,35227165,Huge 1br/studio in the heart of Williamsburg,15313500,Brooklyn,Williamsburg,40.71534,-73.95692,Entire home/apt,225,1,2,2.0,71
23054,35228252,LARGE PERFECT 1 bedroom Clean and Chic w/ JACUZZI,98442821,Manhattan,East Village,40.7267,-73.97965,Entire home/apt,205,1,1,0.81,349
23055,35228797,Great 2 bedrooms close to Central Park,191119982,Manhattan,Upper West Side,40.77101,-73.98941,Entire home/apt,360,2,5,4.29,94
23056,35229075,Amazing 2 bedrooms in the heart of the Upper East,228545931,Manhattan,Upper East Side,40.76768,-73.95455,Entire home/apt,320,2,1,1.0,57
23057,35229201,Beautiful Shared Place in Hell's Kitchen,253906467,Manhattan,Hell's Kitchen,40.76578,-73.99101,Shared room,85,1,6,5.62,175
23058,35229312,Sunny Spacious NYC Location,41484943,Brooklyn,Kensington,40.63506,-73.9744,Private room,55,1,2,2.0,18
23059,35229609,Prime Trendy Hells Kitchen Cozy Studio,264970269,Manhattan,Hell's Kitchen,40.76272,-73.99054,Entire home/apt,189,1,4,4.0,156
23060,35230828,Tri-Level Apartment W/ Balcony Empire State Views,60113180,Manhattan,Kips Bay,40.74442,-73.98047,Entire home/apt,225,1,1,1.0,221
23061,35231663,Room in a Luxury Apartment + Gym + AC + Laundry,14332697,Brooklyn,Bushwick,40.70078,-73.92803,Private room,89,6,1,1.0,27
23062,35231903,Times  Square area  - Cute 1 Bedroom Apartment,218612882,Manhattan,Hell's Kitchen,40.76169,-73.9907,Entire home/apt,170,1,5,5.0,26
23063,35231916,Stay in LIC- Only 10 Minutes From Midtown!,15574,Queens,Long Island City,40.75367,-73.9289,Private room,65,5,1,1.0,49
23064,35233074,Spacious Duplex Family Home | 10 min to Midtown,264142178,Queens,Long Island City,40.76383,-73.9297,Entire home/apt,275,1,3,3.0,339
23065,35233649,Casa Renovare (Recycle House) Crown Heights 4BR,265273935,Brooklyn,Crown Heights,40.67385,-73.92071,Entire home/apt,295,3,3,3.0,356
23066,35233704,Roberta's New York Paradise,265277264,Queens,Astoria,40.75813,-73.92152,Private room,50,1,2,2.0,341
23067,35233897,Private room in the Financial District!,72112652,Manhattan,Financial District,40.70473,-74.01582,Private room,90,2,1,1.0,5
23068,35233962,Beautiful 1BR Apt. by Times Square and Bryant Park,264950723,Manhattan,Midtown,40.75287,-73.98631,Entire home/apt,350,4,1,1.0,2
23069,35235326,New private studio & separate entry for adults,96659533,Brooklyn,Bushwick,40.69447,-73.91364,Private room,70,2,5,4.17,301
23070,35235701,Room for travel and work,263721921,Queens,Flushing,40.75728,-73.80072,Private room,70,2,2,1.58,315
23071,35236795,Spacious Apartment in the heart of Williamsburg,7982677,Brooklyn,Williamsburg,40.71419,-73.95967,Entire home/apt,230,2,1,1.0,15
23072,35238264,Gorgeous Two Bedroom Apartment Columbias Campus,59268420,Manhattan,Morningside Heights,40.8127,-73.96163,Private room,100,1,1,0.81,365
23073,35238691,Sunnny & Huge bedroom with Plants,76273640,Brooklyn,Williamsburg,40.70478,-73.93851,Private room,95,7,1,1.0,97
23074,35240989,Gorgeous One Bedroom Apartment With Private Garden,265169106,Manhattan,Harlem,40.80618,-73.94618,Entire home/apt,179,2,3,3.0,187
23075,35247268,☕Perfect 2-bdr close to Times Square ✨,265271198,Manhattan,Hell's Kitchen,40.76495,-73.98784,Entire home/apt,330,1,13,10.54,164
23076,35249301,Spacious 2Bedroom Village Home,265248832,Manhattan,Greenwich Village,40.72757,-74.00059,Entire home/apt,349,2,2,2.0,186
23077,35249458,Light-filled comfortable entire apartment,264809787,Bronx,Concourse Village,40.82778,-73.91516,Entire home/apt,75,3,2,2.0,253
23078,35250568,COMFORT & CONVENIENCE IN THE BEST ASTORIA LOCATION,126538085,Queens,Astoria,40.76542,-73.92607,Entire home/apt,140,7,1,1.0,82
23079,35251947,Light-Filled Apartment with Beach Views,248880851,Queens,Rockaway Beach,40.58485,-73.81482,Entire home/apt,200,2,2,2.0,152
23080,35253668,Room/house nearby JFK airport Spri,264043510,Queens,Springfield Gardens,40.6624,-73.76348,Private room,60,1,2,2.0,179
23081,35257081,Private Room in Manhattan 15 min. from Midtown!,265424495,Manhattan,Harlem,40.80486,-73.94754,Private room,50,1,7,5.83,267
23082,35257699,Hell's Kitchen /Times Sq - Comfortable 2 BDR Flat,264962468,Manhattan,Hell's Kitchen,40.76273,-73.99028,Entire home/apt,255,2,2,2.0,55
23083,35257756,Perfect Room in the heart of the West Village,39541218,Manhattan,West Village,40.73129,-74.00661,Private room,100,14,3,2.43,31
23084,35258971,3 Bedroom duplex in 2 Family House Brooklyn,256544529,Brooklyn,Bedford-Stuyvesant,40.68543,-73.92068,Entire home/apt,170,1,5,5.0,237
23085,35259569,Huge Private Suite in shared apt,76186812,Brooklyn,Bedford-Stuyvesant,40.68027,-73.94358,Private room,59,4,1,1.0,15
23086,35260885,Modern Apt with Beautiful Views in Manhattan,264742656,Manhattan,Financial District,40.70912,-74.00671,Entire home/apt,249,3,4,4.0,86
23087,35261651,Furnished large room in 2br apt for Female on UES,265466931,Manhattan,Upper East Side,40.76671,-73.95286,Private room,99,10,1,1.0,34
23088,35261660,"Crown Heights 3BR, 2 BATH (15 mins to Manhattan!)",265463203,Brooklyn,Crown Heights,40.67038,-73.92962,Entire home/apt,245,2,1,1.0,326
23089,35262444,Room in Minimalist Apartment,446512,Manhattan,Washington Heights,40.85457,-73.92778,Private room,66,1,5,4.69,130
23090,35262475,"Bright 3BR, 2 FULL BATH (15 MINS to MANHATTAN!)",265463203,Brooklyn,Crown Heights,40.67132,-73.93003,Entire home/apt,250,2,5,5.0,309
23091,35263825,Lush apartment with space and charm.,90817506,Bronx,Mott Haven,40.81203,-73.90779,Private room,50,2,3,3.0,8
23092,35263872,Lovely private bedroom by Columbia University,28836096,Manhattan,Morningside Heights,40.81494,-73.96041,Private room,109,1,5,4.29,148
23093,35264702,Cozy Private Bedroom By Columbia University,28836096,Manhattan,Morningside Heights,40.81489,-73.95842,Private room,109,1,10,10.0,143
23094,35265786,Cozy bedroom in Long Island City,265506523,Queens,Astoria,40.756,-73.91589,Private room,80,2,1,1.0,87
23095,35266157,"Spacious 2BR+Kitchenette Near Parks, Cafes, Subway",265452743,Brooklyn,Cobble Hill,40.68896,-73.99734,Entire home/apt,289,1,5,5.0,77
