,id,name,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,availability_365
24059,34473487,Sophisticated 3 Bedroom/ 2Bath in Union Square NYC,231548638,Manhattan,East Village,40.73081,-73.98876,Entire home/apt,549,5,8,4.29,155
24060,34473821,Whole-floor 2Bdrm Apt in NYC’s Theater District,79461666,Manhattan,Clinton,40.76421,-73.99132,Entire home/apt,290,3,2,1.13,8
24061,34474349,3BR Loft near Times Square! Best Location!,256533375,Manhattan,Clinton,40.75634,-73.99332,Entire home/apt,149,31,1,0.77,182
24062,34475000,Quiet & Peaceful Duplex Garden Apartment,220847379,Brooklyn,Crown Heights,40.67898,-73.95725,Entire home/apt,150,3,3,2.43,345
24063,34477772,"cosy room, high ceiling  and private bathroom",22577148,Brooklyn,Bedford Stuyvesant,40.69621,-73.93467,Private room,130,1,3,1.53,136
24064,34477790,Penn room 14,244817841,Brooklyn,East New York,40.66814,-73.8953,Private room,38,7,2,1.2,258
24065,34478311,"room in sunny, charming, vintage style apartment",3250169,Brooklyn,Carroll Gardens,40.68184,-73.99359,Private room,95,3,3,1.76,66
24066,34478718,Luxury Sky Loft: 2 Bedroom/ 2 Baths on Madison Ave,257642062,Manhattan,Midtown,40.76094,-73.97318,Entire home/apt,599,5,4,4.0,135
24067,34478719,Spacious brownstone apartment and garden,52796837,Manhattan,Harlem,40.81396,-73.94488,Entire home/apt,160,6,8,5.22,43
24068,34478766,Penn room 13,244817841,Brooklyn,East New York,40.66983,-73.89411,Private room,38,7,3,1.7,296
24069,34479102,Williamsburg studio- view of downtown Manhattan,69516382,Brooklyn,Williamsburg,40.71032,-73.9614,Entire home/apt,200,1,4,2.45,50
24070,34479995,Penn room 12,244817841,Brooklyn,East New York,40.66929,-73.89421,Private room,38,7,4,2.35,282
24071,34480144,Penn room 11,244817841,Brooklyn,East New York,40.66816,-73.89577,Private room,38,7,3,1.61,239
24072,34482823,apartment for 6ppl in SOHO,260186993,Manhattan,Lower East Side,40.71955,-73.99115,Entire home/apt,243,2,1,1.0,97
24073,34482998,My Comfy Condo,260299060,Queens,Rego Park,40.72654,-73.86077,Entire home/apt,100,1,7,4.04,2
24074,34483425,Steps to Times Square,260425153,Manhattan,Midtown,40.76443,-73.97588,Private room,350,1,2,2.0,365
24075,34483431,Heart of Midtown Manhattan,260425153,Manhattan,Midtown,40.76395,-73.97622,Private room,450,1,3,2.43,365
24076,34483432,Manhattan Accommodation Across Central Park,260425153,Manhattan,Midtown,40.76427,-73.97618,Private room,375,1,1,1.0,349
24077,34483436,Steps to Fifth Avenue Shopping Area,260425153,Manhattan,Midtown,40.76459,-73.97416,Private room,425,1,1,1.0,357
24078,34483443,Are You Ready for Central Park State of Mind?,260425153,Manhattan,Midtown,40.76559,-73.97632,Private room,425,1,1,1.0,340
24079,34485282,"Accessible Queen room,  your sanctuary in SoHo",260861596,Manhattan,SoHo,40.72372,-74.00408,Private room,100,1,1,1.0,328
24080,34485283,"High floor king bed, your sanctuary in SoHo",260861596,Manhattan,SoHo,40.72172,-74.00436,Private room,100,1,1,1.0,270
24081,34485285,"Queen modern room, your sanctuary in SoHo",260861596,Manhattan,SoHo,40.72324,-74.00401,Private room,100,1,1,1.0,292
24082,34485741,Midtown Manhattan Stunner - Private Suite,261632622,Manhattan,Midtown,40.75645,-73.985,Private room,100,1,1,0.94,317
24083,34485742,Midtown Manhattan - Private room,261632622,Manhattan,Midtown,40.75628,-73.98356,Private room,100,1,4,3.0,309
24084,34485745,Midtown Manhattan Stunner - Private room,261632622,Manhattan,Midtown,40.75491,-73.98507,Private room,100,1,3,3.0,318
24085,34485746,Midtown Manhattan upscale residences,261632622,Manhattan,Midtown,40.75631,-73.98383,Private room,100,1,1,1.0,317
24086,34489385,Steps from Times Square and Central Park,260639745,Manhattan,Midtown,40.76156,-73.98471,Private room,100,1,2,2.0,349
24087,34489569,Cozy 1bd Apartment in Upper East Side,260251845,Manhattan,Upper East Side,40.77424,-73.95322,Entire home/apt,211,3,4,2.5,63
24088,34489715,Room with Two Beds in Times Square,260639745,Manhattan,Midtown,40.76251,-73.98455,Private room,300,1,5,5.0,304
24089,34489725,Luxury Room between Times Square and Central Park,260639745,Manhattan,Midtown,40.76179,-73.98399,Private room,100,1,1,1.0,351
24090,34490376,Accessible between Times Square & Central Park,260639745,Manhattan,Midtown,40.76267,-73.98557,Private room,100,1,2,2.0,359
24091,34490377,"Accessible room with Roll-In Shower, Times Square",260639745,Manhattan,Midtown,40.7627,-73.98437,Private room,100,1,4,4.0,359
24092,34491852,550 Square Feet Suite near Central Park,261750091,Manhattan,Midtown,40.76112,-73.98377,Private room,100,1,1,1.0,320
24093,34492121,Beautiful 3 bedroom in Manhattan!,259391287,Manhattan,East Harlem,40.79957,-73.94212,Entire home/apt,290,2,11,6.11,268
24094,34492605,Brand new huge 3 bedroom apartment.,260352154,Queens,South Ozone Park,40.67072,-73.79534,Entire home/apt,400,1,1,0.86,281
24095,34493247,Central Park Condo,257396181,Manhattan,Midtown,40.76547,-73.97952,Entire home/apt,250,30,1,1.0,342
24096,34493353,"5★ clean,  150ft² bedroom, 10min to Union Square",28371926,Brooklyn,Williamsburg,40.70973,-73.94521,Private room,60,2,9,4.82,87
24097,34495013,Enjoy Yourself in Classic East Village 1BR,66266373,Manhattan,East Village,40.72709,-73.98582,Entire home/apt,150,1,8,4.9,15
24098,34498482,Large 1 Bedroom Apartment in Chelsea,6397405,Manhattan,Chelsea,40.74484,-73.99688,Entire home/apt,275,2,2,1.76,15
24099,34498925,Quaint Private Room in Vibrant Bronx Neighborhood,7087084,Bronx,Fordham,40.86003,-73.89314,Private room,47,1,2,1.36,236
24100,34499063,Minimalist House,247013511,Queens,Jackson Heights,40.75246,-73.87505,Entire home/apt,79,2,8,4.36,336
24101,34500224,Welcoming you to my comfy & New Yorkish studio,253727905,Manhattan,Clinton,40.76297,-73.98951,Entire home/apt,179,4,4,2.26,260
24102,34500384,Modern and perfectly located 1BD (East Village),14758945,Manhattan,East Village,40.72859,-73.98008,Entire home/apt,150,4,2,1.36,3
24103,34501332,450 West,74514078,Manhattan,Washington Heights,40.8362,-73.94063,Private room,65,3,5,3.0,33
24104,34501531,Sun-Drenched Williamsburg Artist Loft,11389064,Brooklyn,Williamsburg,40.71369,-73.96626,Entire home/apt,109,3,2,0.98,5
24105,34501825,Bushwick penthouse,40707667,Brooklyn,Bushwick,40.70191,-73.91952,Private room,60,1,12,5.9,27
24106,34502284,Bushwickian Paradise,18263672,Brooklyn,Bushwick,40.69243,-73.90741,Entire home/apt,100,2,3,1.73,35
24107,34502763,Newly renovated Spacious 4 bedroom flat!,260411862,Brooklyn,East New York,40.67815,-73.86584,Entire home/apt,500,1,2,2.0,363
24108,34502889,NEW Sunny Light filled 1BR Apartment in Brooklyn!,260413032,Brooklyn,Bedford Stuyvesant,40.69241,-73.95793,Entire home/apt,149,2,3,3.0,268
24109,34504058,♕ Historic Modern Designer SoHo Sun Drenched Home!,260420558,Manhattan,SoHo,40.71988,-74.00062,Entire home/apt,620,2,4,2.22,169
24110,34504929,Luxury Boutique Private  One-bedroom Apartment,109389069,Brooklyn,Bushwick,40.69414,-73.92477,Entire home/apt,98,2,7,3.33,4
24111,34507958,UES Beautiful 1 Bed Blocks from Central Park w/ AC,225659989,Manhattan,Upper East Side,40.76622,-73.95295,Entire home/apt,200,1,10,5.08,280
24112,34508048,Bedstuy On 4th.,63554174,Brooklyn,Bedford Stuyvesant,40.69091,-73.94514,Entire home/apt,115,30,4,2.35,133
24113,34508183,"Quiet, Top Floor Apt in West Village Townhouse",214187963,Manhattan,West Village,40.73011,-74.00401,Entire home/apt,285,30,1,1.0,179
24114,34508565,"Large renovated apartment, brand new furniture.",14171579,Queens,Astoria,40.76335,-73.92769,Entire home/apt,140,3,5,5.0,254
24115,34508939,Nice bedroom with comfy Simmons bed -1min to train,5889721,Brooklyn,Bay Ridge,40.6347,-74.02268,Private room,54,1,8,4.21,339
24116,34509302,Perfect room for road warrior 20mins to Manhattan,7832790,Queens,Astoria,40.76269,-73.91232,Private room,90,1,2,1.25,90
24117,34509926,Beautiful One Bedroom in Stunning Luxury High-Rise,121861644,Manhattan,Financial District,40.70719,-74.00664,Entire home/apt,215,3,2,0.98,14
24118,34510970,Close to LGA/Manhattan. Spacious Apartment in JH.,121378704,Queens,Jackson Heights,40.75353,-73.87688,Entire home/apt,86,1,1,1.0,125
24119,34510977,"Hip, lofty apt in historic townhouse w backyard",831185,Brooklyn,Crown Heights,40.67958,-73.96227,Entire home/apt,305,2,1,1.0,179
24120,34511012,Only 20 mins.  to manhattan via N & W  trains,914386,Queens,Astoria,40.77046,-73.9137,Entire home/apt,99,2,2,1.18,139
24121,34511726,One Bedroom Apartment Near Prospect Park,260475429,Brooklyn,Kensington,40.64221,-73.98126,Entire home/apt,125,2,1,1.0,74
24122,34512123,Bedroom in central Bushwick,221645033,Brooklyn,Bushwick,40.69958,-73.91979,Private room,50,1,3,1.8,62
24123,34513343,Small back room 420friendly & breakfast,218116366,Bronx,Longwood,40.82756,-73.8871,Private room,70,1,6,2.95,89
24124,34513724,Quiet and Clean,260496218,Queens,Bellerose,40.73138,-73.74122,Private room,100,1,1,0.79,342
24125,34514860,Gorgeous Well-Lit Home 5 Min To Grand Central,221718743,Manhattan,Midtown,40.74611,-73.98228,Entire home/apt,350,2,4,2.79,86
24126,34515538,Sunny Private Bedroom in Uptown Manhattan,141426597,Manhattan,Washington Heights,40.85762,-73.93175,Private room,115,3,3,2.05,179
24127,34516167,Private Bedroom in Sunny Manhattan  Apartment,141426597,Manhattan,Washington Heights,40.85768,-73.93247,Private room,105,3,4,2.4,180
24128,34516187,Lower Manhattan for the Family!,260609528,Manhattan,Battery Park,40.7068,-74.01775,Private room,100,1,1,1.0,339
24129,34516657,Private Sunny Uptown Manhattan Bedroom,141426597,Manhattan,Washington Heights,40.85584,-73.93364,Private room,105,3,3,1.61,180
24130,34516874,( BLUE ROOM ) Private in Beautiful Town House,50052968,Brooklyn,Bedford Stuyvesant,40.68473,-73.93976,Private room,100,2,4,2.67,63
24131,34517384,Penthouse room in Williamsburg with ensuite toilet,21306,Brooklyn,Williamsburg,40.70966,-73.95129,Private room,73,21,2,1.18,36
24132,34519905,Luxury condo 10 mins from Times Sq NY!,247335568,Queens,Hunters Point,40.74885,-73.9526,Entire home/apt,150,3,1,0.81,23
24133,34529200,"Huge Apt in Luxury Building - LIC, Queens",103485354,Queens,Hunters Point,40.74551,-73.94131,Entire home/apt,185,2,2,1.36,41
24134,34532307,"Beautiful, Quiet, Private Bedroom in West Midtown",79461666,Manhattan,Clinton,40.76412,-73.99141,Private room,140,3,2,1.25,85
24135,34532377,Nice Room,213604995,Brooklyn,Bedford Stuyvesant,40.68296,-73.93165,Private room,85,2,9,4.58,319
24136,34534845,Cozy/Simple Private Room#2 in Bushwick Broadway,120875818,Brooklyn,Bushwick,40.69299,-73.92524,Private room,60,1,9,4.66,174
24137,34535182,J & G Comfort Cove:  Serenity Queen Room,259776956,Brooklyn,Canarsie,40.6307,-73.89567,Private room,120,1,3,1.76,365
24138,34535938,Art and Plant filled 2 BR APT near L Train.,4202557,Queens,Glendale,40.69437,-73.89883,Entire home/apt,150,2,3,3.0,146
24139,34536944,Fort Greene -- Urban Oasis With Patio,1355112,Brooklyn,Clinton Hill,40.6903,-73.96764,Entire home/apt,150,3,5,3.57,159
24140,34538751,Contemporary Designer 2BD/2Bath Duplex by Cen Park,112338663,Manhattan,Upper West Side,40.80058,-73.96287,Entire home/apt,400,5,11,6.23,125
24141,34539085,Master BR in luxury building - BROOKLYN,128601689,Brooklyn,Bushwick,40.70036,-73.92847,Private room,50,3,2,1.71,39
24142,34539406,Joy & Gladness double room,259776956,Brooklyn,Canarsie,40.63106,-73.89759,Private room,100,1,1,1.0,365
24143,34542125,2nd bedrm in duplex apt. ground floor! no stairs,258243498,Brooklyn,Williamsburg,40.70517,-73.94288,Private room,125,1,2,1.0,89
24144,34543674,"Luxurious Penthouse 3bed/2bath Apt w/Gym, Doorman",232596712,Manhattan,Upper West Side,40.77731,-73.97954,Entire home/apt,583,30,1,1.0,334
24145,34543762,LYRIC - Hotel Deluxe Studio Suite with Kitchen,197053492,Manhattan,Financial District,40.70571,-74.00784,Entire home/apt,299,1,8,8.0,312
24146,34544599,"XL Quiet Top Floor Harborview 5m to Ferry, RUMC",9263105,Staten Island,New Brighton,40.64535,-74.09255,Private room,55,3,1,1.0,10
24147,34545014,"Bright, modern, cozy 1 bed with amazing view",27381412,Brooklyn,Williamsburg,40.71595,-73.96467,Entire home/apt,200,1,4,3.08,72
24148,34545274,Cozy Two-Bedroom - Close To Manhattan,256448235,Brooklyn,Bedford Stuyvesant,40.68558,-73.93746,Entire home/apt,140,2,1,0.52,81
24149,34545793,Your edgy Residence in LES!,260693405,Manhattan,Lower East Side,40.71952,-73.98546,Entire home/apt,250,7,3,1.76,254
24150,34545869,Peaceful loft “3”,34643568,Manhattan,East Harlem,40.79155,-73.94141,Private room,85,3,3,3.0,90
24151,34545971,Lofty living in Greenpoint,20952448,Brooklyn,Greenpoint,40.73219,-73.95563,Entire home/apt,275,2,4,2.67,27
24152,34546035,Amazing one bedroom near transportation.,115817634,Manhattan,Washington Heights,40.83326,-73.94314,Private room,55,2,1,0.59,10
24153,34546265,Cozy Two Bedroom Apartment in Bedstuy (Whole Apt),68422715,Brooklyn,Bedford Stuyvesant,40.68826,-73.93714,Entire home/apt,94,3,5,3.13,1
24154,34547269,Peaceful Private Room in Huge Brooklyn Apartment,68467026,Brooklyn,Crown Heights,40.67058,-73.93526,Private room,70,5,1,1.0,282
24155,34547780,Imperial 2,249479517,Bronx,Soundview,40.82776,-73.87643,Private room,45,1,7,3.5,365
24156,34549093,Trendy Apartment In Soho / LES Neighborhood,123068098,Manhattan,SoHo,40.72406,-73.9965,Entire home/apt,390,2,9,5.0,79
24157,34549395,"Small NYC Apt near Flushing, Walk to 7 Train",172168328,Queens,Jackson Heights,40.75557,-73.87958,Entire home/apt,129,4,1,0.53,361
24158,34550196,Cozy Home in Safe Neighborhood Near Times Square,157208948,Manhattan,Clinton,40.76761,-73.99208,Entire home/apt,310,2,5,3.13,101
24159,34552276,Comfy apt. Mid Manhattan - Female ONLY!,76679800,Manhattan,Gramercy,40.74286,-73.9768,Private room,78,12,3,1.73,41
24160,34562155,"Shakti House!FLATIRON, UNION SQ PARK,WEST VILLAGE.",50442154,Manhattan,Greenwich Village,40.73512,-73.99445,Entire home/apt,170,3,2,1.62,9
24161,34562857,Top-Floor Duplex 2Bedroom/2Bath on charming street,257895306,Manhattan,Upper East Side,40.77707,-73.95405,Entire home/apt,349,5,4,4.0,52
24162,34563256,Cozy bedroom with Comfy Simmons bed -1min to train,5889721,Brooklyn,Bay Ridge,40.63459,-74.02257,Private room,48,1,4,2.22,96
24163,34565485,West 80's Private Bedroom Walk to  Central Park,21930989,Manhattan,Upper West Side,40.78996,-73.97561,Private room,97,1,5,4.17,117
24164,34566104,Sonder | Stock Exchange | Warm Studio + Lounge,219517861,Manhattan,Financial District,40.70598,-74.01069,Entire home/apt,222,2,1,0.73,315
24165,34566144,On Top Of The Ridge (Wood),260821048,Queens,Ridgewood,40.70922,-73.91017,Private room,48,1,12,6.1,264
24166,34566798,Great bright room in Brooklyn,259427246,Brooklyn,Bedford Stuyvesant,40.67853,-73.92697,Private room,43,2,1,0.79,341
24167,34568097,Iconic West 57 Street/Central park/Junior 1Bedroom,7679270,Manhattan,Clinton,40.76739,-73.98504,Entire home/apt,150,2,2,2.0,146
24168,34568205,Private 1br Apartment for Your Brooklyn Experience,646592,Brooklyn,Bedford Stuyvesant,40.68758,-73.9195,Entire home/apt,94,4,3,1.8,9
24169,34568807,Private Condo Room w Ground Level Entrance,136840462,Bronx,Longwood,40.81963,-73.90956,Private room,55,1,10,5.26,310
24170,34569023,The Feel Good in Ridgewood,260821048,Queens,Ridgewood,40.70732,-73.90896,Private room,48,1,20,10.17,258
24171,34569042,4 Rooms 3 Bedroom Pre War Central Park West Condo.,26935678,Manhattan,Upper West Side,40.80032,-73.95998,Entire home/apt,285,1,9,5.09,229
24172,34569454,Surf-N-Sleep By the Sea Studio,260842282,Queens,Arverne,40.59269,-73.79635,Entire home/apt,95,2,6,3.46,348
24173,34570816,Sonder | 116 John | Relaxed 1BR + Gym,219517861,Manhattan,Financial District,40.70798,-74.00498,Entire home/apt,130,29,1,1.0,361
24174,34571306,"Beautiful, Gut-Renovated Central Park 1BR",36712407,Manhattan,Upper West Side,40.77702,-73.98052,Entire home/apt,224,2,2,2.0,16
24175,34574809,Large Private room - Convenient and safe location,252636577,Queens,Flushing,40.75862,-73.82606,Shared room,35,2,1,0.57,90
24176,34574929,Magnificent 1Bedroom in the Lower East Side,260879160,Manhattan,Lower East Side,40.7202,-73.9891,Entire home/apt,160,14,3,2.14,288
24177,34575860,Super Cute Studio with Amazing View of Manhattan,10469103,Queens,Hunters Point,40.74664,-73.95522,Entire home/apt,220,10,3,1.55,45
24178,34575931,Summer home in NYC 5-Bedroom Private House,163565274,Queens,Flushing,40.72453,-73.79847,Entire home/apt,189,2,6,5.0,8
24179,34575989,The Clifton Place,260891097,Brooklyn,Bedford Stuyvesant,40.68762,-73.95332,Private room,120,2,2,1.58,88
24180,34578823,Beautiful new 2 bed in East Williamsburg,256341094,Brooklyn,Bushwick,40.6996,-73.9289,Entire home/apt,249,6,2,1.3,161
24181,34582016,New York City!!! Luxury Bedroom!!,224317184,Manhattan,Harlem,40.81775,-73.94931,Private room,75,4,1,0.57,340
24182,34593079,Lovely Newly Renovated 2 Bdrm-Union Sq & E Village,96222872,Manhattan,Gramercy,40.73388,-73.98311,Entire home/apt,299,2,11,5.79,194
24183,34593987,Manhattan Beach Condo,260997528,Brooklyn,Sheepshead Bay,40.58495,-73.93278,Entire home/apt,150,1,10,7.89,354
24184,34594081,Large room in fantastic Williamsburg location!,26552242,Brooklyn,Williamsburg,40.71054,-73.95908,Private room,85,2,2,1.25,19
24185,34595255,BRIGHT DESIGNER FLAT heart of Greenwich Village,254509494,Manhattan,Greenwich Village,40.73301,-73.99819,Entire home/apt,420,3,6,3.1,144
24186,34595441,Best Midtown Location! 5 Bedrooms!,2571687,Manhattan,Flatiron District,40.74191,-73.99011,Entire home/apt,299,1,7,4.12,347
24187,34595632,Charming Garden Flat in the Heart of Chelsea,261008318,Manhattan,Chelsea,40.74411,-74.00166,Entire home/apt,245,3,4,2.55,152
24188,34598372,Simple Comforts,74290720,Brooklyn,Carroll Gardens,40.6832,-73.99322,Private room,65,2,6,3.67,145
24189,34598389,"3Bdrm home w/Parking! 10min Manhattan,5min Airport",261028352,Queens,Woodside,40.74268,-73.90022,Entire home/apt,146,2,7,5.0,89
24190,34598639,Comfy and Classic Brooklyn Brownstone 1 Bedroom!,1354539,Brooklyn,Bedford Stuyvesant,40.68541,-73.95298,Entire home/apt,125,3,4,4.0,155
24191,34599215,New 2 Bedrooms Apt Right in Times Square,1015345,Manhattan,Midtown,40.76125,-73.98167,Entire home/apt,400,3,4,2.5,3
24192,34600024,My NYC Dream Home II,261036755,Brooklyn,Bedford Stuyvesant,40.69023,-73.92746,Entire home/apt,175,3,2,2.0,329
24193,34600508,Artist's Loft! A+ Location!  Central Park/5th ave!,256610768,Manhattan,Upper East Side,40.76414,-73.96728,Entire home/apt,159,31,4,2.45,244
24194,34601499,Sun-drenched private room in 1BR Harlem apt,53638710,Manhattan,Harlem,40.823,-73.93966,Private room,49,2,1,0.7,23
24195,34602077,Spacious 1 bedroom apartment 15min from Manhattan,261055465,Queens,Astoria,40.76424,-73.92351,Entire home/apt,125,3,1,0.65,13
24196,34604195,Cozy 2 Bedroom Condominium,260895008,Manhattan,Gramercy,40.74412,-73.97609,Entire home/apt,199,1,5,2.83,85
24197,34605017,LOVELY 1 BED APT,197178016,Queens,Astoria,40.76452,-73.9251,Entire home/apt,115,2,2,1.18,80
24198,34605049,Furnished room for girl in Astoria-15mins to city,194571019,Queens,Astoria,40.76371,-73.91784,Private room,36,2,3,1.96,4
24199,34605801,Comfortable Studio! Easy Access to Manhattan!,261090883,Queens,Ridgewood,40.70791,-73.8959,Entire home/apt,99,2,9,5.4,164
24200,34607651,Comfortable home for all your needs!!!,173311396,Manhattan,East Harlem,40.80013,-73.93742,Entire home/apt,150,1,5,2.88,21
24201,34608937,Heart of Manhattan! 3BR Near Time Square!,256726587,Manhattan,Clinton,40.75546,-73.99416,Entire home/apt,199,30,1,0.67,176
24202,34614782,Cozy & Charming Oasis in Williamsburg Brooklyn,107069094,Brooklyn,Williamsburg,40.71912,-73.95727,Entire home/apt,240,3,3,2.0,85
24203,34615705,Lincln Ctr alcove studio w terrace and great views,1336171,Manhattan,Upper West Side,40.77212,-73.98641,Entire home/apt,175,2,6,4.29,1
24204,34616078,靠近机场交通方便双人房#3,107272884,Queens,Richmond Hill,40.69587,-73.84798,Private room,45,1,2,1.4,176
24205,34617886,Great room in creative Bushwick,261016031,Brooklyn,Bushwick,40.6966,-73.91934,Private room,70,3,2,1.05,189
24206,34618352,King's Airbnb,261167972,Brooklyn,Bedford Stuyvesant,40.68366,-73.92011,Entire home/apt,180,2,9,5.4,330
24207,34619743,Massive One Bedroom with Office /Yoga Room /Yard,10099608,Brooklyn,Greenpoint,40.72455,-73.94633,Entire home/apt,149,3,2,2.0,6
24208,34620162,Queens Village Morden 93,163603458,Queens,Queens Village,40.72052,-73.73628,Entire home/apt,69,1,15,7.63,46
24209,34620781,Balcony Private Room with Private Bath En-suite,261187437,Brooklyn,Borough Park,40.63313,-74.00598,Private room,35,1,7,4.04,364
24210,34621137,New 4-P Family Rm w/ Private Bath Close to Subway,261187437,Brooklyn,Borough Park,40.63531,-74.00522,Private room,75,1,1,1.0,360
24211,34621157,Comfortable Private Room & Bathroom En-suite,261187437,Brooklyn,Borough Park,40.6354,-74.00576,Private room,75,1,2,1.07,151
24212,34621385,2 Bedroom in the heart of Bushwick,3899139,Brooklyn,Bushwick,40.70296,-73.92662,Entire home/apt,125,5,4,2.4,18
24213,34622133,Newly Renovated Place 47 Buffalo 1F Room#1,260072882,Brooklyn,Bedford Stuyvesant,40.67771,-73.92356,Private room,60,1,6,3.53,77
24214,34622597,Sun-filled gem near the water and transportation,24482415,Brooklyn,Bay Ridge,40.63275,-74.02946,Private room,35,7,2,1.4,1
24215,34624240,Sharing Bunk Beds with Backpacking and Couchsurfer,38483415,Manhattan,East Harlem,40.79905,-73.94453,Shared room,75,1,1,0.58,365
24216,34625721,Beautiful Bright Room in Brooklyn,261226696,Brooklyn,Bedford Stuyvesant,40.67939,-73.94187,Private room,62,1,5,2.73,66
24217,34625967,BROOKLYN GROUP ROOM,50052968,Brooklyn,Bedford Stuyvesant,40.68633,-73.93805,Private room,100,2,6,3.6,365
24218,34626069,Beautiful studio next to Manhattan NY!,247335568,Queens,Hunters Point,40.74923,-73.94847,Entire home/apt,150,3,2,2.0,34
24219,34626927,1976 Chris Craft “Hudson”,14564591,Queens,Arverne,40.59495,-73.78869,Entire home/apt,130,1,5,5.0,350
24220,34628898,Modern 4 Bedroom & 2 Bath! EZ Access to Manhattan!,261256418,Queens,Glendale,40.70603,-73.89562,Entire home/apt,299,3,6,3.6,155
24221,34629887,"Sunlight filled, large one-bedroom, apartment.",52347236,Bronx,Van Nest,40.85374,-73.86416,Entire home/apt,70,1,8,4.62,96
24222,34638990,Private furnished room with skylight,236073353,Brooklyn,Clinton Hill,40.68587,-73.96434,Private room,60,1,1,1.0,97
24223,34639878,Charming room in Fort Greene prewar apt. building.,3997038,Brooklyn,Fort Greene,40.68736,-73.97639,Private room,100,1,7,3.96,45
24224,34641992,Sunny and Luxurious Penthouse Loft in West Harlem,23407300,Manhattan,Harlem,40.80553,-73.94928,Entire home/apt,290,1,2,2.0,161
24225,34642119,Cozy 2 Bedroom in the East Village,4516135,Manhattan,East Village,40.72877,-73.98848,Entire home/apt,200,1,13,7.96,69
24226,34643618,Cozy Bedroom NYC,109847539,Manhattan,Roosevelt Island,40.76215,-73.95056,Private room,94,5,1,1.0,61
24227,34643695,1B. Studio & Stay 30 minutes to Midtown Manhattan,37678939,Bronx,South Bronx,40.83513,-73.91093,Private room,50,2,11,6.73,88
24228,34644152,Home sweet Home,152246149,Bronx,Throggs Neck,40.83123,-73.82784,Private room,60,1,2,1.71,180
24229,34644243,"Large, clean and tasteful apartment in Gramercy",10170046,Manhattan,Gramercy,40.73676,-73.98685,Entire home/apt,250,1,2,2.0,171
24230,34645029,Fabolous 1bd Apartment in Upper East Side New York,259728610,Manhattan,Upper East Side,40.76762,-73.95693,Entire home/apt,210,3,3,1.7,52
24231,34645293,STUNNING 4 BEDROOM DUPLEX LUXURY BUILD. ROOF & GYM,261368719,Brooklyn,Bushwick,40.70065,-73.92446,Entire home/apt,400,3,2,1.71,308
24232,34645572,Reliable vacation Home,152246149,Bronx,Throggs Neck,40.83144,-73.82791,Private room,60,1,5,3.75,179
24233,34646105,STYLISH 2 BEDROOM IN LUXURY BUILDING ROOF & GYM,261376215,Brooklyn,Bushwick,40.7007,-73.92491,Entire home/apt,300,3,3,1.88,355
24234,34646217,Beautiful Duplex North of Chelsea (Penn Station),5258749,Manhattan,Chelsea,40.749,-73.99579,Entire home/apt,300,5,5,3.33,59
24235,34646244,Room in 4 bed 2 bath by J train with Queen bed,10387090,Brooklyn,Bedford Stuyvesant,40.68296,-73.91255,Private room,36,15,1,0.52,343
24236,34646805,MODERN AND NEWLY 4 BEDS / 2 BATHS IN LUXURY BUILD.,233879443,Brooklyn,Bushwick,40.6999,-73.92441,Entire home/apt,300,4,2,1.4,355
24237,34647032,Your Dreamaker on Times Square NYC,259087876,Manhattan,Midtown,40.75896,-73.98216,Private room,91,1,5,3.49,63
24238,34647478,Cozy/quiet home amongst hippest NYC neighborhoods,6895430,Queens,Ridgewood,40.70372,-73.9067,Entire home/apt,200,2,1,0.79,11
24239,34647727,Your Haven on Times Square in NYC,259087876,Manhattan,Midtown,40.7573,-73.98043,Private room,150,1,8,4.62,52
24240,34648133,"Awesome, Large, Sunny
Three Bedroom House!!!",758655,Brooklyn,Bedford Stuyvesant,40.67759,-73.91856,Entire home/apt,350,3,3,2.0,22
24241,34649031,"Leafy, Quiet One Bedroom, W. Village",214187963,Manhattan,West Village,40.7317,-74.00395,Entire home/apt,150,30,1,1.0,103
24242,34650619,A HOME GROWS AND AWAIT'S YOU IN BROOKLYN,261412334,Brooklyn,Canarsie,40.62886,-73.89225,Entire home/apt,240,1,2,2.0,154
24243,34650667,Unique Home Besides Times Square!! NYC!!!,261375719,Manhattan,Clinton,40.76383,-73.98704,Entire home/apt,255,3,2,1.4,188
24244,34651712,"Artsy 1BR loft style in East Village (IT, PT, EN)",4264648,Manhattan,East Village,40.72472,-73.98251,Entire home/apt,180,5,3,1.58,19
24245,34651745,Beautiful private room 20-25 min from Times Square,40632179,Manhattan,Harlem,40.8285,-73.94219,Private room,55,1,2,2.0,325
24246,34651960,BIG ROOM GREAT LOCATION,255618027,Brooklyn,Bushwick,40.70312,-73.92071,Private room,75,2,4,2.35,76
24247,34652342,Beautiful Room in Manhattan,40632179,Manhattan,Harlem,40.82978,-73.94022,Private room,60,1,1,0.56,268
24248,34652761,Entire 1 Bedroom Apartment with Rooftop Access,37426897,Brooklyn,Clinton Hill,40.69474,-73.96655,Entire home/apt,100,1,6,4.19,80
24249,34653238,Bedroom with a Backyard,4027507,Brooklyn,Clinton Hill,40.68661,-73.96717,Private room,70,3,1,0.77,4
24250,34653572,Bright room in newly renovated duplex apartment,3042136,Brooklyn,Red Hook,40.67634,-74.01009,Private room,99,2,1,1.0,8
