id,neighbourhood,price,stay_type,avgprice
4838540,East Harlem,65.0,1,121.45999165354331
4842112,East Village,260.0,1,159.5356283068783
4845237,East Village,110.0,1,159.5356283068783
4846449,East Harlem,81.0,1,121.45999165354331
4846754,Bedford Stuyvesant,60.0,1,105.70102090422947
4848528,Clinton,97.0,1,165.18030573843416
4853011,Bedford Stuyvesant,105.0,1,105.70102090422947
4853365,Crown Heights,70.0,1,116.16734693877551
4853647,Ozone Park,99.0,1,88.29545454545455
4855004,Upper West Side,90.0,1,164.86134589041097
4856857,Bushwick,65.0,1,90.89435989256938
4859903,Upper West Side,255.0,1,164.86134589041097
4860430,Upper West Side,90.0,1,164.86134589041097
4860650,Greenwood,150.0,1,135.74666666666667
4860876,Williamsburg,295.0,1,137.40992321323094
4863176,Inwood,75.0,1,91.49193548387096
4863419,Bedford Stuyvesant,188.0,1,105.70102090422947
4865454,Elmhurst,45.0,1,88.88461538461539
4866426,Boerum Hill,80.0,1,163.14814814814815
4866620,Upper East Side,94.0,1,165.82365635198136
4866867,Sunset Park,70.0,1,106.48186528497409
4867016,Bedford Stuyvesant,70.0,1,105.70102090422947
4867504,Bedford Stuyvesant,42.0,1,105.70102090422947
4868150,Clinton,180.0,1,165.18030573843416
4869988,East Harlem,105.0,1,121.45999165354331
4870239,Bedford Stuyvesant,100.0,1,105.70102090422947
4873690,Hunters Point,82.0,1,117.14079422382672
4877884,Bedford Stuyvesant,145.0,1,105.70102090422947
4880277,Lower East Side,100.0,1,158.55794867075664
4880542,Williamsburg,190.0,1,137.40992321323094
4880985,Upper West Side,125.0,1,164.86134589041097
4881017,Inwood,300.0,1,91.49193548387096
4881420,West Village,159.0,1,200.29409194078949
4885595,Astoria,99.0,1,99.68881685575364
4885673,Greenwich Village,120.0,1,198.69137352941175
4885975,Midtown,90.0,1,245.98121224627874
4887250,Hunters Point,95.0,1,117.14079422382672
4887473,Sunset Park,65.0,1,106.48186528497409
4887638,Sunnyside,40.0,1,91.43315508021391
4889948,Williamsburg,85.0,1,137.40992321323094
4897673,Sunnyside,50.0,1,91.43315508021391
4900034,Chinatown,120.0,1,153.70858168316832
4902143,Sunnyside,119.0,1,91.43315508021391
4902497,Upper East Side,165.0,1,165.82365635198136
4904582,Tremont,40.0,1,87.11111111111111
4905118,Upper West Side,265.0,1,164.86134589041097
4905248,Upper West Side,130.0,1,164.86134589041097
4905337,Kensington,85.0,1,87.97435897435898
4906823,Crown Heights,70.0,1,116.16734693877551
4907369,Crown Heights,46.0,1,116.16734693877551
4907861,Bushwick,126.0,1,90.89435989256938
4908078,Sunset Park,88.0,1,106.48186528497409
4908331,Harlem,150.0,1,112.78284126547456
4916323,Upper East Side,250.0,1,165.82365635198136
4916340,Upper West Side,125.0,1,164.86134589041097
4917122,Williamsburg,200.0,1,137.40992321323094
4918117,Bedford Stuyvesant,65.0,1,105.70102090422947
4921548,Upper West Side,205.0,1,164.86134589041097
4925050,Fort Greene,100.0,1,146.19026548672565
4925368,Bedford Stuyvesant,60.0,1,105.70102090422947
4926610,East Harlem,50.0,1,121.45999165354331
4927853,Bedford Stuyvesant,50.0,1,105.70102090422947
4928303,Crown Heights,68.0,1,116.16734693877551
4929917,Harlem,125.0,1,112.78284126547456
4930683,Bedford Stuyvesant,100.0,1,105.70102090422947
4932075,Greenpoint,118.0,1,136.96753246753246
4933043,Astoria,107.0,1,99.68881685575364
4936023,Midtown,99.0,1,245.98121224627874
4936254,Lower East Side,150.0,1,158.55794867075664
4936694,Bedford Stuyvesant,65.0,1,105.70102090422947
4937135,Harlem,85.0,1,112.78284126547456
4942200,Lower East Side,59.0,1,158.55794867075664
4942523,Sunnyside,70.0,1,91.43315508021391
4947515,Greenpoint,190.0,1,136.96753246753246
4948928,Clinton,80.0,1,165.18030573843416
4950357,Harlem,89.0,1,112.78284126547456
4950807,Upper West Side,123.0,1,164.86134589041097
4952989,Crown Heights,62.0,1,116.16734693877551
4956469,Bayside,80.0,1,113.04545454545455
4956896,Lower East Side,180.0,1,158.55794867075664
4957358,Bedford Stuyvesant,145.0,1,105.70102090422947
4958223,Upper West Side,99.0,1,164.86134589041097
4961949,Lower East Side,300.0,1,158.55794867075664
4963215,East Village,87.0,1,159.5356283068783
4963237,Eastchester,155.0,1,105.78947368421052
4963511,Eastchester,250.0,1,105.78947368421052
4966559,Hunters Point,65.0,1,117.14079422382672
4968633,Bedford Stuyvesant,95.0,1,105.70102090422947
4968798,East Elmhurst,45.0,1,80.59712230215827
4970846,Clinton,100.0,1,165.18030573843416
4973520,East Harlem,84.0,1,121.45999165354331
4974843,West Brighton,70.0,1,68.2
4976848,Lower East Side,69.0,1,158.55794867075664
4976919,Williamsburg,62.0,1,137.40992321323094
4978214,Canarsie,45.0,1,96.925
4978241,Harlem,170.0,1,112.78284126547456
4978607,Upper West Side,150.0,1,164.86134589041097
4982699,Ozone Park,99.0,1,88.29545454545455
4983264,Harlem,95.0,1,112.78284126547456
4984951,Crown Heights,79.0,1,116.16734693877551
4987355,East Harlem,120.0,1,121.45999165354331
4987929,Astoria,100.0,1,99.68881685575364
4988556,East Harlem,84.0,1,121.45999165354331
4989295,Prospect Heights,230.0,1,138.7037037037037
4991895,Crown Heights,70.0,1,116.16734693877551
4993422,Astoria,72.0,1,99.68881685575364
4994266,Midtown,135.0,1,245.98121224627874
4995739,Bushwick,49.0,1,90.89435989256938
4996027,Williamsburg,240.0,1,137.40992321323094
4998025,Upper East Side,150.0,1,165.82365635198136
4998221,Flushing,89.0,1,80.80463576158941
4998294,Upper East Side,100.0,1,165.82365635198136
5003266,College Point,50.0,1,69.16666666666667
5004463,Midwood,60.0,1,90.58333333333333
5006114,Williamsburg,85.0,1,137.40992321323094
5010368,Upper East Side,150.0,1,165.82365635198136
5010729,Upper East Side,169.0,1,165.82365635198136
5011693,Harlem,85.0,1,112.78284126547456
5013302,Tribeca,350.0,1,274.64551810344824
5013556,Crown Heights,148.0,1,116.16734693877551
5020687,Flushing,72.0,1,80.80463576158941
5020842,Carroll Gardens,125.0,1,151.22549019607843
5028264,Upper West Side,125.0,1,164.86134589041097
5028478,East Flatbush,100.0,1,91.9221183800623
5029202,East Harlem,229.0,1,121.45999165354331
5029204,Williamsburg,100.0,1,137.40992321323094
5029703,Williamsburg,225.0,1,137.40992321323094
5031178,Bushwick,174.0,1,90.89435989256938
5033691,Upper West Side,250.0,1,164.86134589041097
5034136,Upper West Side,105.0,1,164.86134589041097
5036261,Astoria,40.0,1,99.68881685575364
5036659,Crown Heights,50.0,1,116.16734693877551
5037654,Roosevelt Island,65.0,1,105.23333333333333
5037892,Harlem,75.0,1,112.78284126547456
5040218,Clinton,69.0,1,165.18030573843416
5040653,Chinatown,150.0,1,153.70858168316832
5040951,Gramercy,125.0,1,168.1011574074074
5046894,Harlem,80.0,1,112.78284126547456
5050156,East Village,135.0,1,159.5356283068783
5050664,Chinatown,80.0,1,153.70858168316832
5051597,Bushwick,150.0,1,90.89435989256938
5052495,Williamsburg,60.0,1,137.40992321323094
5052897,Upper East Side,249.0,1,165.82365635198136
5054072,Upper East Side,155.0,1,165.82365635198136
5058683,Williamsburg,96.0,1,137.40992321323094
5060771,West Village,89.0,1,200.29409194078949
5061165,Washington Heights,80.0,1,91.67719002293578
5061178,Washington Heights,77.0,1,91.67719002293578
5061309,Bushwick,60.0,1,90.89435989256938
5065276,Greenwood,70.0,1,135.74666666666667
5066813,East Village,139.0,1,159.5356283068783
5066900,Bedford Stuyvesant,50.0,1,105.70102090422947
5067348,Clinton,250.0,1,165.18030573843416
5067417,Harlem,177.0,1,112.78284126547456
5070183,Sunnyside,90.0,1,91.43315508021391
5070378,Williamsburg,150.0,1,137.40992321323094
5075659,Upper East Side,125.0,1,165.82365635198136
5079124,Kensington,50.0,1,87.97435897435898
5081207,Upper West Side,165.0,1,164.86134589041097
5082455,Harlem,175.0,1,112.78284126547456
5085803,Upper East Side,99.0,1,165.82365635198136
5091056,Forest Hills,80.0,1,97.65384615384616
5094593,Bay Terrace,99.0,1,140.5
5096158,Williamsburg,79.0,1,137.40992321323094
5101342,Williamsburg,100.0,1,137.40992321323094
5105768,Elmhurst,120.0,1,88.88461538461539
5105805,Clinton,150.0,1,165.18030573843416
5106041,Flatbush,80.0,1,92.42756183745583
5106749,Hunters Point,110.0,1,117.14079422382672
5113910,Red Hook,115.0,1,117.5909090909091
5115372,East Elmhurst,54.0,1,80.59712230215827
5119201,Clinton,150.0,1,165.18030573843416
5122899,East Harlem,61.0,1,121.45999165354331
5126391,Fort Greene,63.0,1,146.19026548672565
5127131,East Village,185.0,1,159.5356283068783
5132986,Prospect Heights,55.0,1,138.7037037037037
5133942,Crown Heights,150.0,1,116.16734693877551
5144689,Harlem,117.0,1,112.78284126547456
5152230,Harlem,65.0,1,112.78284126547456
5159567,Greenpoint,195.0,1,136.96753246753246
5159990,East Harlem,115.0,1,121.45999165354331
5161173,Park Slope,350.0,1,156.9579831932773
5162578,Harlem,115.0,1,112.78284126547456
5168749,Hunters Point,135.0,1,117.14079422382672
5175054,Clinton,199.0,1,165.18030573843416
5179493,Upper East Side,195.0,1,165.82365635198136
5181492,Bushwick,70.0,1,90.89435989256938
5183502,Williamsburg,100.0,1,137.40992321323094
5188746,Harlem,110.0,1,112.78284126547456
5191965,Bedford Stuyvesant,75.0,1,105.70102090422947
5192165,Harlem,63.0,1,112.78284126547456
5192219,Harlem,58.0,1,112.78284126547456
5193421,East Village,145.0,1,159.5356283068783
5194812,Bushwick,60.0,1,90.89435989256938
5195409,Upper West Side,158.0,1,164.86134589041097
5195654,Bedford Stuyvesant,45.0,1,105.70102090422947
5199439,Upper East Side,99.0,1,165.82365635198136
5200433,East Village,85.0,1,159.5356283068783
5205171,Williamsburg,96.0,1,137.40992321323094
5210286,Harlem,150.0,1,112.78284126547456
5211296,Bedford Stuyvesant,130.0,1,105.70102090422947
5214511,Greenpoint,126.0,1,136.96753246753246
5216799,Prospect Lefferts Gardens,174.0,1,98.17100371747212
5224210,East New York,100.0,1,94.9917695473251
5225088,Mariner's Harbor,150.0,1,79.57142857142857
5227024,Harlem,89.0,1,112.78284126547456
5229212,Clinton Hill,308.0,1,139.83703703703705
5231817,Upper East Side,150.0,1,165.82365635198136
5232121,Astoria,55.0,1,99.68881685575364
5233345,Woodside,90.0,1,95.76068376068376
5236146,East Harlem,249.0,1,121.45999165354331
5237336,Fort Greene,95.0,1,146.19026548672565
5237422,Prospect Heights,135.0,1,138.7037037037037
5240711,Midtown,289.0,1,245.98121224627874
5241757,Bushwick,97.0,1,90.89435989256938
5242156,Greenwood,180.0,1,135.74666666666667
5247202,Upper East Side,75.0,1,165.82365635198136
5251338,Red Hook,60.0,1,117.5909090909091
5251340,Columbia Street Waterfront District,60.0,1,141.8181818181818
5252343,Elmhurst,47.0,1,88.88461538461539
5259407,West Village,250.0,1,200.29409194078949
5260942,Harlem,115.0,1,112.78284126547456
5261913,Clinton,135.0,1,165.18030573843416
5262076,Harlem,50.0,1,112.78284126547456
5266736,Canarsie,120.0,1,96.925
5266888,East Village,150.0,1,159.5356283068783
5268045,Upper East Side,95.0,1,165.82365635198136
5269840,East Flatbush,139.0,1,91.9221183800623
5271661,Upper West Side,130.0,1,164.86134589041097
5271997,Upper West Side,125.0,1,164.86134589041097
5276602,Fort Greene,45.0,1,146.19026548672565
5276908,Fort Greene,120.0,1,146.19026548672565
5278927,Greenpoint,129.0,1,136.96753246753246
5279859,Gramercy,196.0,1,168.1011574074074
5279925,East Village,140.0,1,159.5356283068783
5285867,Flatbush,90.0,1,92.42756183745583
5286482,Midwood,50.0,1,90.58333333333333
5287414,Gramercy,65.0,1,168.1011574074074
5287733,South Ozone Park,85.0,1,87.72413793103448
5288376,Upper West Side,59.0,1,164.86134589041097
5295884,East Harlem,190.0,1,121.45999165354331
5297292,Bedford Stuyvesant,150.0,1,105.70102090422947
5297788,Crown Heights,68.0,1,116.16734693877551
5298896,Financial District,124.0,1,208.96072712328765
5300082,East Village,160.0,1,159.5356283068783
5301003,Greenwood,160.0,1,135.74666666666667
5304431,Greenpoint,159.0,1,136.96753246753246
5309460,Washington Heights,150.0,1,91.67719002293578
5309959,Richmond Hill,50.0,1,92.56060606060606
5315796,West Village,176.0,1,200.29409194078949
5316377,Crown Heights,249.0,1,116.16734693877551
5316908,Upper West Side,87.0,1,164.86134589041097
5319150,Williamsburg,120.0,1,137.40992321323094
5319431,East Harlem,110.0,1,121.45999165354331
5319785,Gramercy,159.0,1,168.1011574074074
5320983,DUMBO,189.0,1,184.78571428571428
5326138,Bushwick,59.0,1,90.89435989256938
5328543,Crown Heights,52.0,1,116.16734693877551
5334478,Chelsea,199.0,1,188.13311841004185
5336588,East Harlem,54.0,1,121.45999165354331
5337757,Greenpoint,49.0,1,136.96753246753246
5338293,SoHo,250.0,1,197.69398796296298
5340262,Flushing,50.0,1,80.80463576158941
5343821,Midtown,200.0,1,245.98121224627874
5345293,Brooklyn Heights,300.0,1,167.45
5346743,Bay Ridge,55.0,1,106.52380952380952
5353312,Upper East Side,99.0,1,165.82365635198136
5353612,West Village,250.0,1,200.29409194078949
5354632,Inwood,59.0,1,91.49193548387096
5354796,University Heights,57.0,1,71.16666666666667
5358354,Clinton,170.0,1,165.18030573843416
5362041,Harlem,250.0,1,112.78284126547456
5363874,Gramercy,250.0,1,168.1011574074074
5364134,Greenwood,73.0,1,135.74666666666667
5371463,Bedford Stuyvesant,99.0,1,105.70102090422947
5372082,Boerum Hill,100.0,1,163.14814814814815
5372526,Lower East Side,71.0,1,158.55794867075664
5381943,Upper East Side,89.0,1,165.82365635198136
5382755,East Flatbush,44.0,1,91.9221183800623
5383005,Williamsburg,150.0,1,137.40992321323094
5384643,Fort Greene,125.0,1,146.19026548672565
5384774,Far Rockaway,42.0,1,90.81818181818181
5389907,Astoria,300.0,1,99.68881685575364
5390882,East Harlem,70.0,1,121.45999165354331
5395679,Ridgewood,65.0,1,86.47692307692307
5396701,East Village,130.0,1,159.5356283068783
5397157,Greenpoint,94.0,1,136.96753246753246
5397568,Harlem,185.0,1,112.78284126547456
5402632,Clinton,99.0,1,165.18030573843416
5404201,Prospect Heights,180.0,1,138.7037037037037
5406041,East Village,100.0,1,159.5356283068783
5406067,Gramercy,134.0,1,168.1011574074074
5406167,Ridgewood,49.0,1,86.47692307692307
5406187,Flatbush,47.0,1,92.42756183745583
5409607,Upper East Side,185.0,1,165.82365635198136
5410897,Greenwood,169.0,1,135.74666666666667
5411787,Bay Ridge,130.0,1,106.52380952380952
5413565,Williamsburg,122.0,1,137.40992321323094
5414471,Greenpoint,129.0,1,136.96753246753246
5414911,Flushing,65.0,1,80.80463576158941
5418312,Upper East Side,115.0,1,165.82365635198136
5418807,Far Rockaway,60.0,1,90.81818181818181
5420456,Upper West Side,200.0,1,164.86134589041097
5423135,Upper East Side,110.0,1,165.82365635198136
5424042,Flushing,259.0,1,80.80463576158941
5430658,Bedford Stuyvesant,70.0,1,105.70102090422947
5431845,Hunters Point,134.0,1,117.14079422382672
5433287,East Village,250.0,1,159.5356283068783
5433746,Bedford Stuyvesant,142.0,1,105.70102090422947
5433967,Bedford Stuyvesant,120.0,1,105.70102090422947
5434150,Greenwich Village,136.0,1,198.69137352941175
5439148,Prospect Heights,75.0,1,138.7037037037037
5439372,East Harlem,103.0,1,121.45999165354331
5442054,Fort Greene,193.0,1,146.19026548672565
5442584,Midtown,200.0,1,245.98121224627874
5443318,Clinton,145.0,1,165.18030573843416
5445314,DUMBO,160.0,1,184.78571428571428
5445743,Bedford Stuyvesant,45.0,1,105.70102090422947
5454050,Clinton,185.0,1,165.18030573843416
5458432,Concourse,150.0,1,76.29629629629629
5466630,Bedford Stuyvesant,119.0,1,105.70102090422947
5466680,Clinton,229.0,1,165.18030573843416
5476474,Clinton,120.0,1,165.18030573843416
5477876,Greenpoint,135.0,1,136.96753246753246
5481762,Bedford Stuyvesant,159.0,1,105.70102090422947
5482918,Springfield Gardens,73.0,1,93.39189189189189
5490366,Bushwick,168.0,1,90.89435989256938
5491149,Upper East Side,169.0,1,165.82365635198136
5495026,East Flatbush,48.0,1,91.9221183800623
5497874,Upper East Side,80.0,1,165.82365635198136
5500740,Washington Heights,72.0,1,91.67719002293578
5502282,Williamsburg,95.0,1,137.40992321323094
5504568,Bedford Stuyvesant,45.0,1,105.70102090422947
5505726,Clinton,250.0,1,165.18030573843416
5507784,Williamsburg,165.0,1,137.40992321323094
5509771,Park Slope,184.0,1,156.9579831932773
5511036,Crown Heights,99.0,1,116.16734693877551
5519207,East Harlem,80.0,1,121.45999165354331
5521107,Crown Heights,69.0,1,116.16734693877551
5523413,Kensington,52.0,1,87.97435897435898
5524950,Washington Heights,75.0,1,91.67719002293578
5525510,Chinatown,62.0,1,153.70858168316832
5533000,Bushwick,250.0,1,90.89435989256938
5534962,SoHo,150.0,1,197.69398796296298
5536638,Williamsburg,99.0,1,137.40992321323094
5536824,Midtown,200.0,1,245.98121224627874
5538720,Flatlands,59.0,1,99.53703703703704
5538798,Bedford Stuyvesant,84.0,1,105.70102090422947
5541897,Upper West Side,140.0,1,164.86134589041097
5545560,Upper West Side,250.0,1,164.86134589041097
5546217,Prospect Lefferts Gardens,190.0,1,98.17100371747212
5547081,Bedford Stuyvesant,298.0,1,105.70102090422947
5549530,Gramercy,99.0,1,168.1011574074074
5550788,Clinton,95.0,1,165.18030573843416
5557097,Washington Heights,59.0,1,91.67719002293578
5557536,Ridgewood,200.0,1,86.47692307692307
5557684,Bushwick,75.0,1,90.89435989256938
5558596,Upper West Side,146.0,1,164.86134589041097
5562710,East Village,160.0,1,159.5356283068783
5567278,West Village,220.0,1,200.29409194078949
5567361,Prospect Lefferts Gardens,120.0,1,98.17100371747212
5568799,Harlem,65.0,1,112.78284126547456
5571405,Upper East Side,75.0,1,165.82365635198136
5572393,East New York,85.0,1,94.9917695473251
5581273,Washington Heights,120.0,1,91.67719002293578
5588253,Williamsburg,60.0,1,137.40992321323094
5590387,East Village,125.0,1,159.5356283068783
5591612,Flatbush,130.0,1,92.42756183745583
5593679,Upper West Side,110.0,1,164.86134589041097
5593975,Bedford Stuyvesant,125.0,1,105.70102090422947
5600260,Greenwich Village,200.0,1,198.69137352941175
5602369,Prospect Heights,250.0,1,138.7037037037037
5604704,Crown Heights,160.0,1,116.16734693877551
5605209,Chinatown,110.0,1,153.70858168316832
5605790,Bushwick,220.0,1,90.89435989256938
5605822,Bedford Stuyvesant,135.0,1,105.70102090422947
5606308,Williamsburg,99.0,1,137.40992321323094
5611893,East Village,89.0,1,159.5356283068783
5615835,East Village,75.0,1,159.5356283068783
5621141,Chelsea,230.0,1,188.13311841004185
5624616,Upper West Side,125.0,1,164.86134589041097
5627418,Bedford Stuyvesant,135.0,1,105.70102090422947
